"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2016,"Male","All ages","E92000001","England","C16","Malignant neoplasm of stomach",3540,"Non-standardised",13,12.5,13.4,""
2016,"Male","All ages","E92000001","England","C16","Malignant neoplasm of stomach",3540,"Age-standardised",15.5,15,16,""
2016,"Male","All ages","E92000001","England","C17","Malignant neoplasm of small intestine",796,"Non-standardised",2.9,2.7,3.1,""
2016,"Male","All ages","E92000001","England","C17","Malignant neoplasm of small intestine",796,"Age-standardised",3.4,3.1,3.6,""
2016,"Male","All ages","E92000001","England","C18","Malignant neoplasm of colon",12469,"Non-standardised",45.7,44.9,46.5,""
2016,"Male","All ages","E92000001","England","C18","Malignant neoplasm of colon",12469,"Age-standardised",54.2,53.2,55.1,""
2016,"Male","All ages","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",19831,"Non-standardised",72.6,71.6,73.7,""
2016,"Male","All ages","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",19831,"Age-standardised",85.5,84.3,86.7,""
2016,"Male","All ages","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",1206,"Non-standardised",4.4,4.2,4.7,""
2016,"Male","All ages","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",1206,"Age-standardised",5.2,4.9,5.5,""
2016,"Male","All ages","E92000001","England","C20","Malignant neoplasm of rectum",6156,"Non-standardised",22.5,22,23.1,""
2016,"Male","All ages","E92000001","England","C20","Malignant neoplasm of rectum",6156,"Age-standardised",26.2,25.6,26.9,""
2016,"Male","All ages","E92000001","England","C21","Malignant neoplasm of anus and anal canal",425,"Non-standardised",1.6,1.4,1.7,""
2016,"Male","All ages","E92000001","England","C21","Malignant neoplasm of anus and anal canal",425,"Age-standardised",1.8,1.6,1.9,""
2016,"Male","All ages","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts",3464,"Non-standardised",12.7,12.3,13.1,""
2016,"Male","All ages","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts",3464,"Age-standardised",14.9,14.4,15.4,""
2016,"Male","All ages","E92000001","England","C23","Malignant neoplasm of gallbladder",271,"Non-standardised",1,0.9,1.1,""
2016,"Male","All ages","E92000001","England","C23","Malignant neoplasm of gallbladder",271,"Age-standardised",1.2,1.1,1.4,""
2016,"Male","All ages","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract",518,"Non-standardised",1.9,1.7,2.1,""
2016,"Male","All ages","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract",518,"Age-standardised",2.3,2.1,2.5,""
2016,"Male","All ages","E92000001","England","C25","Malignant neoplasm of pancreas",4523,"Non-standardised",16.6,16.1,17.1,""
2016,"Male","All ages","E92000001","England","C25","Malignant neoplasm of pancreas",4523,"Age-standardised",19.7,19.2,20.3,""
2016,"Male","All ages","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs",138,"Non-standardised",0.5,0.4,0.6,""
2016,"Male","All ages","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs",138,"Age-standardised",0.6,0.5,0.8,""
2016,"Male","All ages","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear",192,"Non-standardised",0.7,0.6,0.8,""
2016,"Male","All ages","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear",192,"Age-standardised",0.8,0.7,0.9,""
2016,"Male","All ages","E92000001","England","C31","Malignant neoplasm of accessory sinuses",126,"Non-standardised",0.5,0.4,0.5,""
2016,"Male","All ages","E92000001","England","C31","Malignant neoplasm of accessory sinuses",126,"Age-standardised",0.5,0.4,0.6,""
2016,"Male","All ages","E92000001","England","C32","Malignant neoplasm of larynx",1491,"Non-standardised",5.5,5.2,5.7,""
2016,"Male","All ages","E92000001","England","C32","Malignant neoplasm of larynx",1491,"Age-standardised",6.3,5.9,6.6,""
2016,"Male","All ages","E92000001","England","C33","Malignant neoplasm of trachea",10,"Non-standardised",0,0,0.1,"u"
2016,"Male","All ages","E92000001","England","C33","Malignant neoplasm of trachea",10,"Age-standardised",0,0,0.1,"u"
2016,"Male","All ages","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",21044,"Non-standardised",77.1,76,78.1,""
2016,"Male","All ages","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",21044,"Age-standardised",92,90.8,93.3,""
2016,"Male","All ages","E92000001","England","C34","Malignant neoplasm of bronchus and lung",21034,"Non-standardised",77,76,78.1,""
2016,"Male","All ages","E92000001","England","C34","Malignant neoplasm of bronchus and lung",21034,"Age-standardised",92,90.7,93.3,""
2016,"Male","All ages","E92000001","England","C37","Malignant neoplasm of thymus",146,"Non-standardised",0.5,0.5,0.6,""
2016,"Male","All ages","E92000001","England","C37","Malignant neoplasm of thymus",146,"Age-standardised",0.6,0.5,0.7,""
2016,"Male","All ages","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",75,"Non-standardised",0.3,0.2,0.3,""
2016,"Male","All ages","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",75,"Age-standardised",0.3,0.3,0.4,""
2016,"Male","All ages","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",2,"Non-standardised",NA,NA,NA,"s"
2016,"Male","All ages","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",2,"Age-standardised",NA,NA,NA,"s"
2016,"Male","All ages","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",120,"Non-standardised",0.4,0.4,0.5,""
2016,"Male","All ages","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",120,"Age-standardised",0.4,0.4,0.5,""
2016,"Male","All ages","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",125,"Non-standardised",0.5,0.4,0.5,""
2016,"Male","All ages","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",125,"Age-standardised",0.5,0.4,0.6,""
2016,"Male","All ages","E92000001","England","C43","Malignant melanoma of skin",7029,"Non-standardised",25.7,25.1,26.4,""
2016,"Male","All ages","E92000001","England","C43","Malignant melanoma of skin",7029,"Age-standardised",29.5,28.8,30.2,""
2016,"Male","All ages","E92000001","England","C44","Other malignant neoplasms of skin",73960,"Non-standardised",270.9,269,272.9,""
2016,"Male","All ages","E92000001","England","C44","Other malignant neoplasms of skin",73960,"Age-standardised",325.2,322.9,327.6,""
2016,"Male","All ages","E92000001","England","C45","Mesothelioma",1939,"Non-standardised",7.1,6.8,7.4,""
2016,"Male","All ages","E92000001","England","C45","Mesothelioma",1939,"Age-standardised",8.6,8.2,9,""
2016,"Male","All ages","E92000001","England","C46","Kaposi sarcoma",126,"Non-standardised",0.5,0.4,0.5,""
2016,"Male","All ages","E92000001","England","C46","Kaposi sarcoma",126,"Age-standardised",0.5,0.4,0.6,""
2016,"Male","All ages","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",17,"Non-standardised",0.1,0,0.1,"u"
2016,"Male","All ages","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",17,"Age-standardised",0.1,0,0.1,"u"
2016,"Male","All ages","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",102,"Non-standardised",0.4,0.3,0.5,""
2016,"Male","All ages","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",102,"Age-standardised",0.4,0.3,0.5,""
2016,"Male","All ages","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",1041,"Non-standardised",3.8,3.6,4.1,""
2016,"Male","All ages","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",1041,"Age-standardised",4.3,4,4.6,""
2016,"Male","All ages","E92000001","England","C50","Malignant neoplasm of breast",307,"Non-standardised",1.1,1,1.3,""
2016,"Male","All ages","E92000001","England","C50","Malignant neoplasm of breast",307,"Age-standardised",1.3,1.2,1.5,""
2016,"Male","All ages","E92000001","England","C60","Malignant neoplasm of penis",521,"Non-standardised",1.9,1.7,2.1,""
2016,"Male","All ages","E92000001","England","C60","Malignant neoplasm of penis",521,"Age-standardised",2.2,2,2.4,""
2016,"Male","All ages","E92000001","England","C61","Malignant neoplasm of prostate",41787,"Non-standardised",153.1,151.6,154.5,""
2016,"Male","All ages","E92000001","England","C61","Malignant neoplasm of prostate",41787,"Age-standardised",179.7,178,181.5,""
2016,"Male","All ages","E92000001","England","C62","Malignant neoplasm of testis",1996,"Non-standardised",7.3,7,7.6,""
2016,"Male","All ages","E92000001","England","C62","Malignant neoplasm of testis",1996,"Age-standardised",7.2,6.9,7.6,""
2016,"Male","All ages","E92000001","England","C63","Malignant neoplasm of other and unspecified male genital organs",59,"Non-standardised",0.2,0.2,0.3,""
2016,"Male","All ages","E92000001","England","C63","Malignant neoplasm of other and unspecified male genital organs",59,"Age-standardised",0.2,0.2,0.3,""
2016,"Male","All ages","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",6112,"Non-standardised",22.4,21.8,23,""
2016,"Male","All ages","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",6112,"Age-standardised",25.8,25.1,26.4,""
2016,"Male","All ages","E92000001","England","C65","Malignant neoplasm of renal pelvis",413,"Non-standardised",1.5,1.4,1.7,""
2016,"Male","All ages","E92000001","England","C65","Malignant neoplasm of renal pelvis",413,"Age-standardised",1.8,1.7,2,""
2016,"Male","All ages","E92000001","England","C66","Malignant neoplasm of ureter",417,"Non-standardised",1.5,1.4,1.7,""
2016,"Male","All ages","E92000001","England","C66","Malignant neoplasm of ureter",417,"Age-standardised",1.8,1.7,2,""
2016,"Male","All ages","E92000001","England","C67","Malignant neoplasm of bladder",6236,"Non-standardised",22.8,22.3,23.4,""
2016,"Male","All ages","E92000001","England","C67","Malignant neoplasm of bladder",6236,"Age-standardised",27.9,27.2,28.6,""
2016,"Male","All ages","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",157,"Non-standardised",0.6,0.5,0.7,""
2016,"Male","All ages","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",157,"Age-standardised",0.7,0.6,0.8,""
2016,"Male","All ages","E92000001","England","C69","Malignant neoplasm of eye and adnexa",400,"Non-standardised",1.5,1.3,1.6,""
2016,"Male","All ages","E92000001","England","C69","Malignant neoplasm of eye and adnexa",400,"Age-standardised",1.6,1.5,1.8,""
2016,"Male","All ages","E92000001","England","C70","Malignant neoplasm of meninges",32,"Non-standardised",0.1,0.1,0.2,""
2016,"Male","All ages","E92000001","England","C70","Malignant neoplasm of meninges",32,"Age-standardised",0.1,0.1,0.2,""
2016,"Male","All ages","E92000001","England","C71","Malignant neoplasm of brain",2664,"Non-standardised",9.8,9.4,10.1,""
2016,"Male","All ages","E92000001","England","C71","Malignant neoplasm of brain",2664,"Age-standardised",10.7,10.3,11.2,""
2016,"Male","All ages","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",96,"Non-standardised",0.4,0.3,0.4,""
2016,"Male","All ages","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",96,"Age-standardised",0.4,0.3,0.4,""
2016,"Male","All ages","E92000001","England","C73","Malignant neoplasm of thyroid gland",844,"Non-standardised",3.1,2.9,3.3,""
2016,"Male","All ages","E92000001","England","C73","Malignant neoplasm of thyroid gland",844,"Age-standardised",3.3,3.1,3.5,""
2016,"Male","All ages","E92000001","England","C74","Malignant neoplasm of adrenal gland",97,"Non-standardised",0.4,0.3,0.4,""
2016,"Male","All ages","E92000001","England","C74","Malignant neoplasm of adrenal gland",97,"Age-standardised",0.4,0.3,0.4,""
2016,"Male","All ages","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",45,"Non-standardised",0.2,0.1,0.2,""
2016,"Male","All ages","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",45,"Age-standardised",0.2,0.1,0.2,""
2016,"Male","All ages","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",58,"Non-standardised",0.2,0.2,0.3,""
2016,"Male","All ages","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",58,"Age-standardised",0.3,0.2,0.3,""
2016,"Male","All ages","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",378,"Non-standardised",1.4,1.2,1.5,""
2016,"Male","All ages","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",378,"Age-standardised",1.6,1.4,1.8,""
2016,"Male","All ages","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",711,"Non-standardised",2.6,2.4,2.8,""
2016,"Male","All ages","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",711,"Age-standardised",3.2,3,3.5,""
2016,"Male","All ages","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",2269,"Non-standardised",8.3,8,8.7,""
2016,"Male","All ages","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",2269,"Age-standardised",10.3,9.9,10.7,""
2016,"Male","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",17,"Non-standardised",0.1,0,0.1,"u"
2016,"Male","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",17,"Age-standardised",0.1,0,0.1,"u"
2016,"Male","All ages","E92000001","England","C81","Hodgkin lymphoma",984,"Non-standardised",3.6,3.4,3.8,""
2016,"Male","All ages","E92000001","England","C81","Hodgkin lymphoma",984,"Age-standardised",3.7,3.5,4,""
2016,"Male","All ages","E92000001","England","C82","Follicular lymphoma",1111,"Non-standardised",4.1,3.8,4.3,""
2016,"Male","All ages","E92000001","England","C82","Follicular lymphoma",1111,"Age-standardised",4.6,4.3,4.9,""
2016,"Male","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",6463,"Non-standardised",23.7,23.1,24.3,""
2016,"Male","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",6463,"Age-standardised",27.2,26.6,27.9,""
2016,"Male","All ages","E92000001","England","C83","Non-follicular lymphoma",3776,"Non-standardised",13.8,13.4,14.3,""
2016,"Male","All ages","E92000001","England","C83","Non-follicular lymphoma",3776,"Age-standardised",15.9,15.4,16.5,""
2016,"Male","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",429,"Non-standardised",1.6,1.4,1.7,""
2016,"Male","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",429,"Age-standardised",1.8,1.6,1.9,""
2016,"Male","All ages","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",972,"Non-standardised",3.6,3.3,3.8,""
